gene	a	b
FAM9A	0.28814005341007	0.00914277495177951
FAM9B	0.28814005341007	0.00914277495177951
FAM9C	0.28814005341007	0.00914277495177951
FANCA	0.249302440773561	0.0176594069960543
FANCC	0.249302440773561	0.0176594069960543
FANCD2	0.249302440773561	0.0176594069960543
FANCD2OS	0.28814005341007	0.00914277495177951
FANCE	0.944710246349563	0.0296390152503892
FANCG	0.249302440773561	0.0176594069960543
FANCI	0.249302440773561	0.0176594069960543
FANCL	0.944710246349563	0.0296390152503892
FAP	0.249302440773561	0.0176594069960543
FAR1	0.944710246349563	0.0296390152503892
FAR2	0.944710246349563	0.0296390152503892
FARP1	0.249302440773561	0.0176594069960543
FARP2	0.249302440773561	0.0176594069960543
FARS2	0.944710246349563	0.0296390152503892
FARSA	0.249302440773561	0.0176594069960543
FARSB	0.249302440773561	0.0176594069960543
FAS	0.944710246349563	0.0296390152503892
FASLG	0.28814005341007	0.00914277495177951
FASN	0.249302440773561	0.0176594069960543
FASTK	0.249302440773561	0.0176594069960543
FASTKD2	0.249302440773561	0.0176594069960543
FASTKD3	0.944710246349563	0.0296390152503892
FASTKD5	0.249302440773561	0.0176594069960543
FAT1	0.249302440773561	0.0176594069960543
FAT2	0.249302440773561	0.0176594069960543
FAT3	0.249302440773561	0.0176594069960543
FAT4	0.249302440773561	0.0176594069960543
FATE1	0.28814005341007	0.00914277495177951
FAXC	0.944710246349563	0.0296390152503892
FAXDC2	0.944710246349563	0.0296390152503892
FBL	0.944710246349563	0.0296390152503892
FBLIM1	0.944710246349563	0.0296390152503892
FBLN1	0.249302440773561	0.0176594069960543
FBLN2	0.249302440773561	0.0176594069960543
FBLN5	0.249302440773561	0.0176594069960543
FBLN7	0.944710246349563	0.0296390152503892
FBN1	0.249302440773561	0.0176594069960543
FBN2	0.249302440773561	0.0176594069960543
FBP1	0.28814005341007	0.00914277495177951
FBP2	0.28814005341007	0.00914277495177951
FBXL13	0.249302440773561	0.0176594069960543
FBXL14	0.28814005341007	0.00914277495177951
FBXL18	0.944710246349563	0.0296390152503892
FBXL2	0.249302440773561	0.0176594069960543
FBXL20	0.249302440773561	0.0176594069960543
FBXL22	0.28814005341007	0.00914277495177951
FBXL3	0.944710246349563	0.0296390152503892
FBXL4	0.249302440773561	0.0176594069960543
FBXL5	0.249302440773561	0.0176594069960543
FBXL6	0.944710246349563	0.0296390152503892
FBXL7	0.944710246349563	0.0296390152503892
FBXO10	0.249302440773561	0.0176594069960543
FBXO11	0.249302440773561	0.0176594069960543
FBXO15	0.944710246349563	0.0296390152503892
FBXO16	0.944710246349563	0.0296390152503892
FBXO17	0.944710246349563	0.0296390152503892
FBXO18	0.249302440773561	0.0176594069960543
FBXO2	0.28814005341007	0.00914277495177951
FBXO21	0.249302440773561	0.0176594069960543
FBXO22	0.944710246349563	0.0296390152503892
FBXO24	0.249302440773561	0.0176594069960543
FBXO25	0.944710246349563	0.0296390152503892
FBXO27	0.944710246349563	0.0296390152503892
FBXO28	0.944710246349563	0.0296390152503892
FBXO3	0.249302440773561	0.0176594069960543
FBXO30	0.249302440773561	0.0176594069960543
FBXO31	0.944710246349563	0.0296390152503892
FBXO32	0.944710246349563	0.0296390152503892
FBXO33	0.249302440773561	0.0176594069960543
FBXO34	0.944710246349563	0.0296390152503892
FBXO36	0.28814005341007	0.00914277495177951
FBXO38	0.249302440773561	0.0176594069960543
FBXO39	0.28814005341007	0.00914277495177951
FBXO4	0.944710246349563	0.0296390152503892
FBXO41	0.249302440773561	0.0176594069960543
FBXO42	0.249302440773561	0.0176594069960543
FBXO43	0.944710246349563	0.0296390152503892
FBXO44	0.944710246349563	0.0296390152503892
FBXO46	0.944710246349563	0.0296390152503892
FBXO47	0.944710246349563	0.0296390152503892
FBXO48	0.28814005341007	0.00914277495177951
FBXO5	0.944710246349563	0.0296390152503892
FBXO6	0.944710246349563	0.0296390152503892
FBXO7	0.944710246349563	0.0296390152503892
FBXO8	0.28814005341007	0.00914277495177951
FBXO9	0.944710246349563	0.0296390152503892
FBXW11	0.249302440773561	0.0176594069960543
FBXW12	0.944710246349563	0.0296390152503892
FBXW4	0.944710246349563	0.0296390152503892
FBXW5	0.944710246349563	0.0296390152503892
FBXW7	0.249302440773561	0.0176594069960543
FBXW8	0.249302440773561	0.0176594069960543
FBXW9	0.944710246349563	0.0296390152503892
FCAMR	0.944710246349563	0.0296390152503892
FCAR	0.944710246349563	0.0296390152503892
FCER1A	0.28814005341007	0.00914277495177951
FCER1G	0.28814005341007	0.00914277495177951
FCF1	0.944710246349563	0.0296390152503892
FCGR1B	0.944710246349563	0.0296390152503892
FCGR2B	0.28814005341007	0.00914277495177951
FCGR3A	0.28814005341007	0.00914277495177951
FCGR3B	0.28814005341007	0.00914277495177951
FCGRT	0.944710246349563	0.0296390152503892
FCHO1	0.249302440773561	0.0176594069960543
FCHO2	0.249302440773561	0.0176594069960543
FCHSD1	0.249302440773561	0.0176594069960543
FCHSD2	0.249302440773561	0.0176594069960543
FCN1	0.944710246349563	0.0296390152503892
FCRL1	0.944710246349563	0.0296390152503892
FCRL2	0.944710246349563	0.0296390152503892
FCRL4	0.249302440773561	0.0176594069960543
FCRL5	0.249302440773561	0.0176594069960543
FCRLA	0.28814005341007	0.00914277495177951
FCRLB	0.944710246349563	0.0296390152503892
FDCSP	0.28814005341007	0.00914277495177951
FDPS	0.944710246349563	0.0296390152503892
FDX1	0.28814005341007	0.00914277495177951
FDX1L	0.28814005341007	0.00914277495177951
FDXACB1	0.944710246349563	0.0296390152503892
FDXR	0.944710246349563	0.0296390152503892
FECH	0.944710246349563	0.0296390152503892
FEM1B	0.944710246349563	0.0296390152503892
FEM1C	0.944710246349563	0.0296390152503892
FEN1	0.28814005341007	0.00914277495177951
FER	0.249302440773561	0.0176594069960543
FERMT1	0.249302440773561	0.0176594069960543
FERMT2	0.249302440773561	0.0176594069960543
FERMT3	0.249302440773561	0.0176594069960543
FES	0.249302440773561	0.0176594069960543
FETUB	0.944710246349563	0.0296390152503892
FEZ1	0.944710246349563	0.0296390152503892
FEZ2	0.944710246349563	0.0296390152503892
FEZF1	0.944710246349563	0.0296390152503892
FFAR2	0.28814005341007	0.00914277495177951
FFAR4	0.944710246349563	0.0296390152503892
FGA	0.249302440773561	0.0176594069960543
FGB	0.944710246349563	0.0296390152503892
FGD1	0.249302440773561	0.0176594069960543
FGD2	0.249302440773561	0.0176594069960543
FGD3	0.249302440773561	0.0176594069960543
FGD4	0.249302440773561	0.0176594069960543
FGD5	0.249302440773561	0.0176594069960543
FGD6	0.249302440773561	0.0176594069960543
FGF11	0.28814005341007	0.00914277495177951
FGF12	0.28814005341007	0.00914277495177951
FGF13	0.944710246349563	0.0296390152503892
FGF14	0.28814005341007	0.00914277495177951
FGF18	0.28814005341007	0.00914277495177951
FGF21	0.28814005341007	0.00914277495177951
FGF23	0.28814005341007	0.00914277495177951
FGF3	0.28814005341007	0.00914277495177951
FGF4	0.28814005341007	0.00914277495177951
FGF5	0.28814005341007	0.00914277495177951
FGF6	0.28814005341007	0.00914277495177951
FGF7	0.28814005341007	0.00914277495177951
FGF8	0.944710246349563	0.0296390152503892
FGFBP2	0.28814005341007	0.00914277495177951
FGFR1	0.249302440773561	0.0176594069960543
FGFR1OP	0.944710246349563	0.0296390152503892
FGFR1OP2	0.944710246349563	0.0296390152503892
FGFR2	0.249302440773561	0.0176594069960543
FGFR3	0.249302440773561	0.0176594069960543
FGFR4	0.249302440773561	0.0176594069960543
FGG	0.944710246349563	0.0296390152503892
FGL1	0.944710246349563	0.0296390152503892
FGL2	0.28814005341007	0.00914277495177951
FGR	0.944710246349563	0.0296390152503892
FH	0.944710246349563	0.0296390152503892
FHDC1	0.249302440773561	0.0176594069960543
FHIT	0.28814005341007	0.00914277495177951
FHL2	0.28814005341007	0.00914277495177951
FHL3	0.944710246349563	0.0296390152503892
FHL5	0.28814005341007	0.00914277495177951
FHOD1	0.249302440773561	0.0176594069960543
FHOD3	0.249302440773561	0.0176594069960543
FIBCD1	0.944710246349563	0.0296390152503892
FIBP	0.944710246349563	0.0296390152503892
FICD	0.28814005341007	0.00914277495177951
FIG4	0.249302440773561	0.0176594069960543
FIGF	0.944710246349563	0.0296390152503892
FIGLA	0.28814005341007	0.00914277495177951
FIGN	0.944710246349563	0.0296390152503892
FIGNL1	0.944710246349563	0.0296390152503892
FILIP1	0.249302440773561	0.0176594069960543
FILIP1L	0.249302440773561	0.0176594069960543
FIP1L1	0.249302440773561	0.0176594069960543
FIS1	0.28814005341007	0.00914277495177951
FITM1	0.28814005341007	0.00914277495177951
FITM2	0.28814005341007	0.00914277495177951
FIZ1	0.28814005341007	0.00914277495177951
FKBP10	0.944710246349563	0.0296390152503892
FKBP11	0.28814005341007	0.00914277495177951
FKBP14	0.28814005341007	0.00914277495177951
FKBP15	0.249302440773561	0.0176594069960543
FKBP1B	0.28814005341007	0.00914277495177951
FKBP2	0.28814005341007	0.00914277495177951
FKBP3	0.28814005341007	0.00914277495177951
FKBP4	0.944710246349563	0.0296390152503892
FKBP5	0.944710246349563	0.0296390152503892
FKBP6	0.944710246349563	0.0296390152503892
FKBP7	0.28814005341007	0.00914277495177951
FKBP9	0.944710246349563	0.0296390152503892
FKBPL	0.944710246349563	0.0296390152503892
FKTN	0.944710246349563	0.0296390152503892
FLAD1	0.944710246349563	0.0296390152503892
FLCN	0.944710246349563	0.0296390152503892
FLI1	0.944710246349563	0.0296390152503892
FLII	0.249302440773561	0.0176594069960543
FLNA	0.249302440773561	0.0176594069960543
FLNB	0.249302440773561	0.0176594069960543
FLNC	0.249302440773561	0.0176594069960543
FLOT1	0.944710246349563	0.0296390152503892
FLOT2	0.944710246349563	0.0296390152503892
FLRT1	0.28814005341007	0.00914277495177951
FLRT2	0.944710246349563	0.0296390152503892
FLRT3	0.944710246349563	0.0296390152503892
FLT1	0.249302440773561	0.0176594069960543
FLT3	0.249302440773561	0.0176594069960543
FLT3LG	0.28814005341007	0.00914277495177951
FLT4	0.249302440773561	0.0176594069960543
FLVCR1	0.944710246349563	0.0296390152503892
FLVCR2	0.944710246349563	0.0296390152503892
FLYWCH2	0.28814005341007	0.00914277495177951
FMN1	0.249302440773561	0.0176594069960543
FMN2	0.249302440773561	0.0176594069960543
FMNL1	0.249302440773561	0.0176594069960543
FMNL2	0.249302440773561	0.0176594069960543
FMNL3	0.249302440773561	0.0176594069960543
FMO3	0.944710246349563	0.0296390152503892
FMO4	0.944710246349563	0.0296390152503892
FMO5	0.944710246349563	0.0296390152503892
FMOD	0.28814005341007	0.00914277495177951
FMR1	0.28814005341007	0.00914277495177951
FMR1NB	0.28814005341007	0.00914277495177951
FN1	0.249302440773561	0.0176594069960543
FN3K	0.944710246349563	0.0296390152503892
FN3KRP	0.28814005341007	0.00914277495177951
FNBP1	0.249302440773561	0.0176594069960543
FNBP4	0.249302440773561	0.0176594069960543
FNDC1	0.249302440773561	0.0176594069960543
FNDC3A	0.249302440773561	0.0176594069960543
FNDC4	0.28814005341007	0.00914277495177951
FNDC5	0.28814005341007	0.00914277495177951
FNDC8	0.28814005341007	0.00914277495177951
FNDC9	0.28814005341007	0.00914277495177951
FNIP1	0.249302440773561	0.0176594069960543
FNIP2	0.249302440773561	0.0176594069960543
FNTA	0.944710246349563	0.0296390152503892
FOCAD	0.249302440773561	0.0176594069960543
FOLH1	0.249302440773561	0.0176594069960543
FOLR2	0.28814005341007	0.00914277495177951
FOPNL	0.28814005341007	0.00914277495177951
FOS	0.28814005341007	0.00914277495177951
FOSB	0.944710246349563	0.0296390152503892
FOSL1	0.944710246349563	0.0296390152503892
FOXA3	0.28814005341007	0.00914277495177951
FOXI1	0.28814005341007	0.00914277495177951
FOXJ2	0.249302440773561	0.0176594069960543
FOXJ3	0.249302440773561	0.0176594069960543
FOXK1	0.944710246349563	0.0296390152503892
FOXK2	0.944710246349563	0.0296390152503892
FOXM1	0.249302440773561	0.0176594069960543
FOXN1	0.944710246349563	0.0296390152503892
FOXN2	0.944710246349563	0.0296390152503892
FOXN3	0.944710246349563	0.0296390152503892
FOXO4	0.944710246349563	0.0296390152503892
FOXP1	0.249302440773561	0.0176594069960543
FOXP2	0.249302440773561	0.0176594069960543
FOXP4	0.249302440773561	0.0176594069960543
FOXR1	0.944710246349563	0.0296390152503892
FOXRED1	0.249302440773561	0.0176594069960543
FOXRED2	0.944710246349563	0.0296390152503892
FPGS	0.249302440773561	0.0176594069960543
FPGT	0.944710246349563	0.0296390152503892
FRA10AC1	0.944710246349563	0.0296390152503892
FREM2	0.249302440773561	0.0176594069960543
FRG1	0.28814005341007	0.00914277495177951
FRK	0.249302440773561	0.0176594069960543
FRMD3	0.944710246349563	0.0296390152503892
FRMD4A	0.249302440773561	0.0176594069960543
FRMD4B	0.249302440773561	0.0176594069960543
FRMD5	0.249302440773561	0.0176594069960543
FRMD6	0.249302440773561	0.0176594069960543
FRMD7	0.249302440773561	0.0176594069960543
FRMD8	0.944710246349563	0.0296390152503892
FRMPD1	0.249302440773561	0.0176594069960543
FRMPD3	0.249302440773561	0.0176594069960543
FRRS1	0.249302440773561	0.0176594069960543
FRRS1L	0.28814005341007	0.00914277495177951
FRS2	0.944710246349563	0.0296390152503892
FRS3	0.944710246349563	0.0296390152503892
FRY	0.249302440773561	0.0176594069960543
FRYL	0.249302440773561	0.0176594069960543
FRZB	0.28814005341007	0.00914277495177951
FSCN1	0.28814005341007	0.00914277495177951
FSD1	0.944710246349563	0.0296390152503892
FSD2	0.249302440773561	0.0176594069960543
FSHB	0.28814005341007	0.00914277495177951
FSHR	0.944710246349563	0.0296390152503892
FSIP1	0.944710246349563	0.0296390152503892
FST	0.944710246349563	0.0296390152503892
FSTL1	0.944710246349563	0.0296390152503892
FSTL4	0.249302440773561	0.0176594069960543
FSTL5	0.249302440773561	0.0176594069960543
FTCD	0.944710246349563	0.0296390152503892
FTH1	0.28814005341007	0.00914277495177951
FTL	0.28814005341007	0.00914277495177951
FTO	0.249302440773561	0.0176594069960543
FTSJ2	0.28814005341007	0.00914277495177951
FTSJ3	0.249302440773561	0.0176594069960543
FUBP1	0.249302440773561	0.0176594069960543
FUBP3	0.249302440773561	0.0176594069960543
FUCA1	0.944710246349563	0.0296390152503892
FUCA2	0.944710246349563	0.0296390152503892
FUNDC1	0.28814005341007	0.00914277495177951
FUNDC2	0.28814005341007	0.00914277495177951
FURIN	0.249302440773561	0.0176594069960543
FUS	0.249302440773561	0.0176594069960543
FUT1	0.28814005341007	0.00914277495177951
FUT10	0.944710246349563	0.0296390152503892
FUT11	0.944710246349563	0.0296390152503892
FUT3	0.944710246349563	0.0296390152503892
FUT7	0.944710246349563	0.0296390152503892
FUT8	0.249302440773561	0.0176594069960543
FUT9	0.28814005341007	0.00914277495177951
FUZ	0.944710246349563	0.0296390152503892
FXN	0.28814005341007	0.00914277495177951
FXR1	0.249302440773561	0.0176594069960543
FXR2	0.249302440773561	0.0176594069960543
FXYD2	0.28814005341007	0.00914277495177951
FXYD3	0.28814005341007	0.00914277495177951
FXYD4	0.28814005341007	0.00914277495177951
FXYD5	0.28814005341007	0.00914277495177951
FXYD6	0.28814005341007	0.00914277495177951
FXYD6-FXYD2	0.28814005341007	0.00914277495177951
FXYD7	0.28814005341007	0.00914277495177951
FYB	0.249302440773561	0.0176594069960543
FYCO1	0.249302440773561	0.0176594069960543
FYN	0.249302440773561	0.0176594069960543
FYTTD1	0.944710246349563	0.0296390152503892
FZD3	0.249302440773561	0.0176594069960543
FZD4	0.28814005341007	0.00914277495177951
FZD5	0.944710246349563	0.0296390152503892
FZD6	0.249302440773561	0.0176594069960543
FZR1	0.944710246349563	0.0296390152503892
G2E3	0.249302440773561	0.0176594069960543
G3BP1	0.249302440773561	0.0176594069960543
G3BP2	0.249302440773561	0.0176594069960543
G6PC	0.944710246349563	0.0296390152503892
G6PC3	0.944710246349563	0.0296390152503892
G6PD	0.249302440773561	0.0176594069960543
GAA	0.249302440773561	0.0176594069960543
GAB1	0.249302440773561	0.0176594069960543
GAB2	0.249302440773561	0.0176594069960543
GAB3	0.249302440773561	0.0176594069960543
GABARAP	0.28814005341007	0.00914277495177951
GABARAPL2	0.28814005341007	0.00914277495177951
GABBR1	0.249302440773561	0.0176594069960543
GABBR2	0.249302440773561	0.0176594069960543
GABPA	0.944710246349563	0.0296390152503892
GABPB2	0.944710246349563	0.0296390152503892
GABRA1	0.944710246349563	0.0296390152503892
GABRA2	0.944710246349563	0.0296390152503892
GABRA3	0.944710246349563	0.0296390152503892
GABRA4	0.944710246349563	0.0296390152503892
GABRA5	0.944710246349563	0.0296390152503892
GABRA6	0.944710246349563	0.0296390152503892
GABRB1	0.249302440773561	0.0176594069960543
GABRB2	0.944710246349563	0.0296390152503892
GABRB3	0.944710246349563	0.0296390152503892
GABRD	0.944710246349563	0.0296390152503892
GABRE	0.944710246349563	0.0296390152503892
GABRG1	0.944710246349563	0.0296390152503892
GABRG2	0.944710246349563	0.0296390152503892
GABRG3	0.944710246349563	0.0296390152503892
GABRP	0.944710246349563	0.0296390152503892
GABRQ	0.249302440773561	0.0176594069960543
GABRR1	0.944710246349563	0.0296390152503892
GABRR2	0.944710246349563	0.0296390152503892
GAD1	0.249302440773561	0.0176594069960543
GAD2	0.249302440773561	0.0176594069960543
GADD45A	0.28814005341007	0.00914277495177951
GADD45B	0.28814005341007	0.00914277495177951
GADD45G	0.28814005341007	0.00914277495177951
GADD45GIP1	0.28814005341007	0.00914277495177951
GAGE10	0.28814005341007	0.00914277495177951
GAK	0.249302440773561	0.0176594069960543
GAL	0.28814005341007	0.00914277495177951
GAL3ST1	0.28814005341007	0.00914277495177951
GAL3ST4	0.944710246349563	0.0296390152503892
GALC	0.249302440773561	0.0176594069960543
GALE	0.944710246349563	0.0296390152503892
GALK1	0.944710246349563	0.0296390152503892
GALK2	0.944710246349563	0.0296390152503892
GALM	0.944710246349563	0.0296390152503892
GALNS	0.249302440773561	0.0176594069960543
GALNT1	0.249302440773561	0.0176594069960543
GALNT10	0.249302440773561	0.0176594069960543
GALNT11	0.249302440773561	0.0176594069960543
GALNT12	0.944710246349563	0.0296390152503892
GALNT13	0.944710246349563	0.0296390152503892
GALNT14	0.249302440773561	0.0176594069960543
GALNT15	0.249302440773561	0.0176594069960543
GALNT16	0.249302440773561	0.0176594069960543
GALNT18	0.944710246349563	0.0296390152503892
GALNT2	0.249302440773561	0.0176594069960543
GALNT3	0.249302440773561	0.0176594069960543
GALNT5	0.249302440773561	0.0176594069960543
GALNT6	0.249302440773561	0.0176594069960543
GALNT7	0.249302440773561	0.0176594069960543
GALNT8	0.249302440773561	0.0176594069960543
GALNT9	0.28814005341007	0.00914277495177951
GALNTL5	0.944710246349563	0.0296390152503892
GALNTL6	0.249302440773561	0.0176594069960543
GALP	0.28814005341007	0.00914277495177951
GALR1	0.28814005341007	0.00914277495177951
GALR2	0.28814005341007	0.00914277495177951
GALR3	0.28814005341007	0.00914277495177951
GALT	0.944710246349563	0.0296390152503892
GAMT	0.28814005341007	0.00914277495177951
GAN	0.249302440773561	0.0176594069960543
GANAB	0.249302440773561	0.0176594069960543
GAPDH	0.28814005341007	0.00914277495177951
GAPDHS	0.944710246349563	0.0296390152503892
GAPVD1	0.249302440773561	0.0176594069960543
GAR1	0.944710246349563	0.0296390152503892
GAREM	0.249302440773561	0.0176594069960543
